lot_identifier,main_cam_url,main_cam_lot_seek_hms,main_cam_lot_duration_secs,main_lot_startedAt,secondary_cam_url,secondary_cam_lot_seek_hms,secondary_cam_lot_seek_secs,secondary_cam_lot_duration_secs,cat_noInLot,cat_breedCode,cat_weightKgs,cat_sex,cat_ageInMonths,cat_ageInDays,owner_id
DIFIZYsiWdOPKYdOh7ZP-A2xb8vvRKrWkpSqI7Fke-268,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,2:58:48,61,2022-01-20T14:04:13.781Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,2:58:1,10681,46,,FR,,MALE,2,53,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-T5UG7SAgE0XdVz9StvRy-296,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,3:11:27,33,2022-01-20T14:16:52.416Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,3:10:49,11449,37,,FR,,MALE,2,76,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-wjw8qKJI18BH4qNF5eiB-293,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,3:12:1,50,2022-01-20T14:17:26.545Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,3:11:27,11487,33,,FR,,MALE,3,88,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-9of5DlFYNR0HQc7df2t3-297,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,3:12:52,37,2022-01-20T14:18:17.264Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,3:12:1,11521,50,,FR,,MALE,1,31,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-9DTaPZsZJXk9Wz8sYyme-317,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,3:22:50,72,2022-01-20T14:28:15.004Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,3:21:15,12075,93,,FR,,MALE,3,84,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-1rb7yI3zv4NnygdMwajs-329,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,3:35:41,88,2022-01-20T14:41:06.457Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,3:35:12,12912,29,,FR,,MALE,1,34,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-L2b775x3jmsvhQowcru1-457,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,3:41:5,42,2022-01-20T14:46:30.930Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,3:40:24,13224,18,,FR,,MALE,3,91,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-yrZCsqVH9EO6C2is3NZ9-672,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,4:9:8,46,2022-01-20T15:14:33.739Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,4:8:17,14897,50,,FR,250,MALE,10,321,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-60IgK2vpbW0VO4LUosEO-687,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,4:17:30,115,2022-01-20T15:22:55.798Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,4:16:8,15368,81,,FR,270,MALE,11,334,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-kBXHdZ5WzjTllqLN6EGh-685,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,4:19:26,71,2022-01-20T15:24:51.785Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,4:17:30,15450,115,,FR,290,MALE,11,338,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-E5aOaBc57tmcRIuo34EP-197,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,0:49:22,69,2021-12-09T11:48:59.870Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,0:48:45,2925,37,,FR,,FEMALE,1,21,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-U6HNzZsAlStJn3fVi6aZ-213,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,0:55:32,35,2021-12-09T11:55:09.827Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,0:54:56,3296,35,,FR,,MALE,3,95,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-RsdR7eteIdcygFAUIU6Y-215,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,0:57:20,35,2021-12-09T11:56:57.448Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,0:56:49,3409,30,,FR,,MALE,1,21,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-AEI9FdQCra5RM5egYCfE-249,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,1:9:52,90,2021-12-09T12:09:29.250Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,1:8:33,4113,78,,FR,,MALE,3,72,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-T85p80asxIxlIBFc9tJP-241,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,1:18:11,82,2021-12-09T12:17:48.480Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,1:17:41,4661,29,,FR,,MALE,1,19,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-fIepArw0zUFk6bYP5AOH-256,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,1:20:52,64,2021-12-09T12:20:29.296Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,1:20:19,4819,32,,FR,,MALE,2,52,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-hNAPD4coknTi2gmwI8i3-517,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,1:48:1,73,2021-12-09T12:47:38.109Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,1:45:44,6344,135,,FR,220,MALE,7,210,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-7tdKXb3gcgFjbrbKAQfP-521,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,1:51:38,33,2021-12-09T12:51:15.829Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,1:49:39,6579,119,,FR,420,MALE,11,338,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-irSInu7wEjPW9s7WQuje-522,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,1:52:20,41,2021-12-09T12:51:57.822Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,1:51:38,6698,33,,FR,450,MALE,11,342,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-LWwPT4eHDrNNLm7hb21m-524,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,1:53:2,37,2021-12-09T12:52:39.506Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,1:52:20,6740,41,,FR,460,MALE,11,341,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-arUCmxIqzXoiQQMI3Zs3-523,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,1:53:47,29,2021-12-09T12:53:24.992Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,1:53:2,6782,37,,FR,400,MALE,11,339,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-HXO9ypA8PWVsOsa5Bfhu-520,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,1:54:18,46,2021-12-09T12:53:55.042Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,1:53:47,6827,29,,FR,470,MALE,10,296,alnft5S1MAWbusoVXbvafncTjOX2
DZLN0xMXAInVprV6cbdh-snm86fOwhIimDGJIE0Nr-519,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639047577.mp4,1:55:4,81,2021-12-09T12:54:41.459Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639047581.mp4,1:54:18,6858,46,,FR,470,MALE,11,338,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-mkQqfYP4UebEfBJ61DPG-57,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,0:9:8,68,2022-01-06T11:07:30.428Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,0:8:17,497,50,,FR,,MALE,1,34,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-AZuxw9zVEfdPUZ7DRs1b-58,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,0:10:16,47,2022-01-06T11:08:38.824Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,0:9:8,548,68,,FR,,MALE,1,24,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-pRdDgLG4yIdlYm7imHmC-72,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,0:14:56,31,2022-01-06T11:13:18.414Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,0:14:13,853,35,,FR,,MALE,1,27,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-IS4FvnEUDbsDhdEHyJIh-65,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,0:15:27,57,2022-01-06T11:13:49.838Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,0:14:56,896,31,,FR,,MALE,3,77,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-lXElP5Fw59r6vv1Nvnon-66,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,0:17:7,22,2022-01-06T11:15:29.173Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,0:16:25,985,33,,FR,,MALE,1,28,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-0ibeh21GsSoHJbKhoZAf-133,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,0:56:56,41,2022-01-06T11:55:18.714Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,0:55:44,3344,72,,FR,,MALE,2,37,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-NumH2Am6FpTbuOV7jGpR-136,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,1:2:42,44,2022-01-06T12:01:04.253Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,1:2:1,3721,40,,FR,,MALE,1,34,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-2umP57IcHjvg6TwUqVvG-178,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,1:16:9,45,2022-01-06T12:14:31.535Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,1:15:10,4510,58,,FR,,MALE,5,131,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-62ForYng7Nne8KylBu1i-196,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,1:20:33,29,2022-01-06T12:18:55.276Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,1:19:46,4786,36,,FR,,MALE,3,70,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-i4bRcuGPswenetI6tZSu-215,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,1:38:44,47,2022-01-06T12:37:06.484Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,1:38:10,5890,34,,FR,,MALE,7,201,alnft5S1MAWbusoVXbvafncTjOX2
GT5esToqKxSjc2UTVkkE-dO4vuK7679UnGHqF1pL2-236,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641466702.mp4,1:53:37,42,2022-01-06T12:51:59.671Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641466708.mp4,1:53:7,6787,20,,FR,,MALE,1,25,alnft5S1MAWbusoVXbvafncTjOX2
NOxCq6rTNGAlSBgj1CjN-nZYgOqBJy9DLBHLMBqRr-132,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1638877278.mp4,0:19:14,67,2021-12-07T12:00:32.153Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1638877282.mp4,0:17:42,1062,91,,FR,,FEMALE,29,866,alnft5S1MAWbusoVXbvafncTjOX2
NOxCq6rTNGAlSBgj1CjN-C2xd6eg7Lz1dc7w69UJJ-141,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1638877278.mp4,0:28:11,52,2021-12-07T12:09:29.810Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1638877282.mp4,0:26:58,1618,49,,FR,,FEMALE,28,839,alnft5S1MAWbusoVXbvafncTjOX2
NOxCq6rTNGAlSBgj1CjN-Sovn2KfLIEfXO00vk6HZ-145,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1638877278.mp4,0:30:42,56,2021-12-07T12:12:00.917Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1638877282.mp4,0:28:11,1691,52,,FR,,FEMALE,27,807,alnft5S1MAWbusoVXbvafncTjOX2
NOxCq6rTNGAlSBgj1CjN-1QVYaKjOVYBCYY5zXRdf-146,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1638877278.mp4,0:31:40,52,2021-12-07T12:12:58.208Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1638877282.mp4,0:30:42,1842,56,,FR,,FEMALE,49,1497,alnft5S1MAWbusoVXbvafncTjOX2
NOxCq6rTNGAlSBgj1CjN-6Tiitty6kVfbbDXiumjM-147,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1638877278.mp4,0:32:53,63,2021-12-07T12:14:11.095Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1638877282.mp4,0:31:40,1900,52,,FR,,FEMALE,32,959,alnft5S1MAWbusoVXbvafncTjOX2
NOxCq6rTNGAlSBgj1CjN-Dgx1hulbU0FHhgCNDBTh-148,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1638877278.mp4,0:33:57,195,2021-12-07T12:15:15.061Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1638877282.mp4,0:32:53,1973,63,,FR,,FEMALE,29,879,alnft5S1MAWbusoVXbvafncTjOX2
NOxCq6rTNGAlSBgj1CjN-V5hPNeMkoUap5jlWK6f9-18,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1638877278.mp4,1:5:27,102,2021-12-07T12:46:45.840Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1638877282.mp4,1:4:7,3847,78,,FR,,,14,404,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-9OwGhZCVmeyXJfXhjEAV-27,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645008710-5.mp4,0:0:31,68,2022-02-16T10:52:21.948Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645008714-2.mp4,0:20:52,1252,297,,FR,,FEMALE,60,1824,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-pepv4XvTEjjxRrBLZo6U-26,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645008710-5.mp4,0:1:40,18,2022-02-16T10:53:30.843Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645008714-2.mp4,0:0:31,31,68,,FR,,FEMALE,77,2351,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-sbtKdBLDIZgjeEE0tHqC-33,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645008818-1.mp4,0:3:51,34,2022-02-16T10:57:29.599Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645008819-4.mp4,0:3:3,183,47,,FR,,FEMALE,62,1892,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-Uaqe56NkeQfSqiihRJPd-32,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645008818-1.mp4,0:4:33,24,2022-02-16T10:58:11.040Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645008819-4.mp4,0:3:51,231,34,,FR,,FEMALE,40,1230,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-OXBHlJWQ4M61qpd0FRWG-68,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645008818-1.mp4,0:6:43,52,2022-02-16T11:00:21.581Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645008819-4.mp4,0:6:2,362,41,,FR,,FEMALE,183,5575,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-9Guh8rVrI2wAnLjJPmJE-65,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009385-5.mp4,0:3:5,117,2022-02-16T11:06:10.849Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009389-2.mp4,0:2:19,139,40,,FR,,FEMALE,52,1578,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-raCqoBmyufJjoLWG2IJq-40,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:2:45,100,2022-02-16T11:11:47.053Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:0:28,28,136,,FR,,FEMALE,64,1950,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-5Z5r4qkBR5ApC3jJRQbP-41,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:4:26,32,2022-02-16T11:13:28.200Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:2:45,165,100,,FR,600,FEMALE,28,867,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-YrO3v9c3Uhq6KocuA8qH-45,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:5:8,22,2022-02-16T11:14:10.554Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:4:26,266,32,,FR,660,FEMALE,88,2681,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-jaAdreL4n6dCHphdb5XO-43,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:5:45,18,2022-02-16T11:14:47.237Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:5:8,308,22,,FR,790,FEMALE,75,2297,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-yc4KfgKI99F89y0GV06R-47,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:6:16,20,2022-02-16T11:15:18.326Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:5:45,345,18,,FR,670,FEMALE,74,2254,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-qlRA80bz9FiSGXGF0cdS-39,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:7:51,41,2022-02-16T11:16:53.324Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:7:19,439,29,,FR,740,FEMALE,100,3054,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-HTR4npC4zOc6RRtOGWMM-46,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:8:33,22,2022-02-16T11:17:35.005Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:7:51,471,41,,FR,560,FEMALE,87,2655,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-yz3qVsLaup3WsIhQLlp5-37,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:8:58,31,2022-02-16T11:18:00.876Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:8:33,513,22,,FR,530,FEMALE,63,1922,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-5O5BxYipj9fJBaojZWgq-38,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:9:30,27,2022-02-16T11:18:32.707Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:8:58,538,31,,FR,650,FEMALE,53,1610,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-gfepGB3gXQSsQXqiqAmu-63,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:11:11,31,2022-02-16T11:20:13.061Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:10:37,637,28,,FR,600,FEMALE,71,2159,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-tv5NofVVMpiJNIKZ0bQM-52,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:13:28,25,2022-02-16T11:22:30.569Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:12:45,765,42,,FR,610,FEMALE,86,2619,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-l6MOCcvGunKXh9EodK20-60,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:14:36,26,2022-02-16T11:23:38.645Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:13:56,836,39,,FR,650,FEMALE,85,2579,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-c2N9xfRCs8azrebVQdFf-61,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:15:18,29,2022-02-16T11:24:20.703Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:14:36,876,26,,FR,480,FEMALE,27,826,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-OzX4tkRifFdLXzBySEuy-62,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:17:3,122,2022-02-16T11:26:05.721Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:16:30,990,32,,FR,660,FEMALE,27,836,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-VpvFYN1GGEyENdbPYL2O-73,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:19:57,36,2022-02-16T11:28:59.418Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:19:6,1146,44,,FR,600,FEMALE,34,1052,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-kweltlEns9fOyoUvGRK0-111,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:27:20,26,2022-02-16T11:36:22.910Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:26:46,1606,34,,FR,,FEMALE,48,1472,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-HL4mYMEY8Hhstfvpm92k-117,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:29:58,33,2022-02-16T11:39:00.035Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:29:29,1769,21,,FR,720,FEMALE,76,2305,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-KVTHvjVRHrUNw6n8zSTN-96,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:34:47,21,2022-02-16T11:43:49.210Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:34:9,2049,22,,FR,660,FEMALE,64,1959,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-JnyDnfvIXD31zqwjbXUA-112,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:39:29,50,2022-02-16T11:48:31.071Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:38:51,2331,37,,FR,,FEMALE,35,1070,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-DE2Kf1TQCWirlEQjhlRU-104,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:41:20,29,2022-02-16T11:50:22.366Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:40:38,2438,35,,FR,700,FEMALE,56,1718,alnft5S1MAWbusoVXbvafncTjOX2
